date,hour,PM2_5,PM10,temp,humidity,CO,NO2,SO2
2022-01-20,13,75.09302325581395,81.65116279069767,20.490697674418605,69.93837209302325,0.5472093023255814,0.0,0.0
2022-01-20,14,88.46511627906976,95.16279069767442,20.097441860465118,71.78232558139534,0.6876744186046512,0.0,0.0
2022-01-20,15,89.90697674418605,96.6046511627907,19.941395348837208,72.9332558139535,0.6346511627906977,0.0,0.0
2022-01-20,16,95.77272727272727,103.56818181818181,19.630454545454544,73.98454545454545,0.7468181818181818,0.0,0.0
2022-01-20,17,101.76744186046511,110.02325581395348,18.89046511627907,77.14813953488373,0.8309302325581395,0.0,0.0
2022-01-20,18,105.95348837209302,113.86046511627907,18.795813953488373,77.89883720930233,0.957906976744186,0.0,0.0
2022-01-20,19,99.76744186046511,106.83720930232558,18.70511627906977,77.66372093023256,0.7520930232558138,0.0,0.0
2022-01-20,20,102.55813953488372,111.06976744186046,18.80186046511628,77.6906976744186,0.7104651162790697,0.0,0.0
2022-01-20,21,100.3953488372093,108.30232558139535,18.86906976744186,77.95023255813953,0.6076744186046511,0.0,0.0
2022-01-20,22,109.79069767441861,118.76744186046511,18.883488372093023,79.35511627906976,0.5662790697674419,0.0,0.0
2022-01-20,23,109.76744186046511,118.25581395348837,18.936976744186044,79.69348837209303,0.506046511627907,0.0,0.0
2022-01-21,00,106.20930232558139,115.0,18.943953488372095,79.62325581395349,0.4713953488372093,0.0,0.0
2022-01-21,01,92.97674418604652,101.4186046511628,18.557674418604652,80.97511627906977,0.4206976744186047,0.0,0.0
2022-01-21,02,85.60975609756098,92.53658536585365,18.214146341463415,83.10292682926828,0.3904878048780488,0.0,0.0
2022-01-21,03,84.88372093023256,92.02325581395348,18.19860465116279,84.16418604651163,0.4174418604651163,0.0,0.0
2022-01-21,04,86.04651162790698,93.04651162790698,18.393720930232558,83.22906976744186,0.4209302325581395,0.0,0.0
2022-01-21,05,104.25581395348837,113.51162790697674,18.293720930232556,84.46837209302325,0.5413953488372093,0.0,0.0
2022-01-21,06,155.8372093023256,167.53488372093022,18.032325581395348,86.15418604651163,0.7206976744186047,0.0,0.0
